"id","cuisine","set"
38008,"chinese","train"
2762,"irish","train"
4444,"southern_us","train"
10885,"italian","train"
48019,"indian","train"
13952,"mexican","train"
12471,"italian","train"
12708,"mexican","train"
25680,"indian","train"
49436,"french","train"
28842,"thai","train"
22145,"mexican","train"
17245,"mexican","train"
45743,"southern_us","train"
28812,"chinese","train"
33199,"italian","train"
18117,"mexican","train"
24020,"italian","train"
18601,"cajun_creole","train"
11656,"italian","train"
15685,"italian","train"
15820,"mexican","train"
43754,"mexican","train"
27828,"italian","train"
1537,"french","train"
12187,"thai","train"
41816,"southern_us","train"
32122,"italian","train"
456,"mexican","train"
6661,"mexican","train"
42995,"italian","train"
29452,"french","train"
17513,"mexican","train"
25979,"french","train"
44094,"japanese","train"
1846,"mexican","train"
37323,"italian","train"
12846,"spanish","train"
38023,"italian","train"
3185,"italian","train"
455,"indian","train"
22620,"moroccan","train"
7082,"filipino","train"
34443,"mexican","train"
42613,"british","train"
22513,"chinese","train"
15948,"italian","train"
8544,"southern_us","train"
32929,"italian","train"
39454,"italian","train"
33475,"italian","train"
26588,"indian","train"
18609,"thai","train"
8302,"british","train"
29938,"french","train"
15754,"french","train"
30701,"chinese","train"
3193,"italian","train"
2989,"french","train"
39142,"filipino","train"
44645,"southern_us","train"
12664,"mexican","train"
39074,"italian","train"
37183,"indian","train"
6848,"italian","train"
38131,"cajun_creole","train"
11429,"italian","train"
2030,"japanese","train"
19558,"japanese","train"
6793,"mexican","train"
31575,"italian","train"
49428,"russian","train"
42902,"italian","train"
3289,"italian","train"
29156,"indian","train"
30957,"mexican","train"
3874,"indian","train"
4141,"moroccan","train"
38386,"greek","train"
45617,"mexican","train"
26014,"thai","train"
38556,"mexican","train"
40258,"moroccan","train"
6334,"southern_us","train"
8052,"indian","train"
1855,"chinese","train"
6859,"moroccan","train"
8032,"moroccan","train"
6672,"mexican","train"
12223,"italian","train"
44162,"british","train"
17460,"chinese","train"
20293,"greek","train"
12605,"vietnamese","train"
13620,"italian","train"
6632,"italian","train"
37248,"italian","train"
40382,"british","train"
28794,"indian","train"
12793,"mexican","train"
10127,"chinese","train"
38268,"italian","train"
43674,"greek","train"
15935,"southern_us","train"
45217,"chinese","train"
34775,"italian","train"
13975,"french","train"
31225,"chinese","train"
13186,"southern_us","train"
13832,"mexican","train"
20230,"mexican","train"
48673,"southern_us","train"
43426,"mexican","train"
46438,"japanese","train"
20290,"italian","train"
38836,"mexican","train"
6667,"vietnamese","train"
35977,"japanese","train"
47569,"chinese","train"
25490,"brazilian","train"
40037,"italian","train"
10751,"indian","train"
9087,"indian","train"
8735,"mexican","train"
38022,"indian","train"
15198,"cajun_creole","train"
12088,"jamaican","train"
14253,"mexican","train"
30754,"cajun_creole","train"
22151,"southern_us","train"
46267,"french","train"
16834,"indian","train"
40840,"indian","train"
11327,"russian","train"
25855,"italian","train"
47343,"thai","train"
19782,"japanese","train"
7552,"korean","train"
16316,"french","train"
642,"chinese","train"
9850,"southern_us","train"
22208,"french","train"
40665,"filipino","train"
36783,"italian","train"
6323,"chinese","train"
48485,"italian","train"
27492,"thai","train"
21868,"mexican","train"
32601,"moroccan","train"
25277,"italian","train"
19253,"thai","train"
4692,"french","train"
3379,"vietnamese","train"
33801,"italian","train"
35388,"indian","train"
32870,"irish","train"
38679,"mexican","train"
21948,"french","train"
29869,"british","train"
22684,"chinese","train"
7066,"italian","train"
43040,"chinese","train"
14346,"french","train"
39130,"moroccan","train"
35956,"indian","train"
43154,"french","train"
1440,"mexican","train"
2369,"indian","train"
22949,"cajun_creole","train"
27992,"italian","train"
20913,"chinese","train"
28751,"mexican","train"
44913,"italian","train"
5817,"chinese","train"
43914,"italian","train"
39352,"mexican","train"
13742,"italian","train"
3917,"french","train"
45564,"mexican","train"
48726,"moroccan","train"
12068,"indian","train"
30968,"indian","train"
42038,"russian","train"
31740,"southern_us","train"
43658,"vietnamese","train"
1318,"southern_us","train"
10350,"italian","train"
45032,"japanese","train"
22901,"indian","train"
25222,"brazilian","train"
20356,"indian","train"
43414,"cajun_creole","train"
20585,"indian","train"
46535,"italian","train"
35651,"southern_us","train"
4531,"brazilian","train"
11942,"korean","train"
42875,"italian","train"
43802,"italian","train"
19131,"southern_us","train"
32777,"cajun_creole","train"
34990,"southern_us","train"
21248,"brazilian","train"
37346,"korean","train"
5492,"italian","train"
37300,"indian","train"
13110,"italian","train"
11770,"mexican","train"
28605,"italian","train"
11797,"italian","train"
21710,"italian","train"
32378,"mexican","train"
29982,"brazilian","train"
47639,"indian","train"
6059,"spanish","train"
40435,"indian","train"
39418,"chinese","train"
23558,"southern_us","train"
35287,"indian","train"
23019,"italian","train"
38295,"greek","train"
3405,"thai","train"
31456,"korean","train"
17252,"indian","train"
5366,"indian","train"
9046,"chinese","train"
47227,"french","train"
8969,"italian","train"
29438,"korean","train"
10177,"southern_us","train"
39910,"italian","train"
41766,"southern_us","train"
31625,"italian","train"
14889,"indian","train"
17353,"mexican","train"
17469,"italian","train"
31278,"greek","train"
42529,"japanese","train"
40338,"french","train"
6325,"cajun_creole","train"
21764,"french","train"
17896,"southern_us","train"
22317,"korean","train"
41488,"italian","train"
49279,"thai","train"
8054,"thai","train"
8322,"southern_us","train"
20064,"southern_us","train"
23032,"brazilian","train"
2709,"chinese","train"
30302,"cajun_creole","train"
15915,"filipino","train"
10488,"mexican","train"
36022,"french","train"
12538,"italian","train"
34455,"french","train"
11325,"southern_us","train"
6287,"thai","train"
41215,"korean","train"
13430,"brazilian","train"
4071,"southern_us","train"
21663,"southern_us","train"
9563,"southern_us","train"
15824,"italian","train"
36392,"spanish","train"
47962,"italian","train"
46594,"japanese","train"
45400,"italian","train"
41062,"mexican","train"
10442,"brazilian","train"
6132,"indian","train"
31463,"italian","train"
15206,"chinese","train"
19489,"korean","train"
23240,"mexican","train"
36269,"mexican","train"
26487,"mexican","train"
16260,"russian","train"
22038,"italian","train"
43851,"southern_us","train"
28917,"japanese","train"
1938,"thai","train"
25441,"italian","train"
12845,"mexican","train"
17897,"korean","train"
38259,"mexican","train"
16922,"thai","train"
31431,"mexican","train"
47760,"french","train"
12428,"southern_us","train"
7481,"russian","train"
23358,"southern_us","train"
35332,"italian","train"
31957,"southern_us","train"
32937,"italian","train"
22507,"italian","train"
24255,"greek","train"
37514,"italian","train"
11541,"japanese","train"
18687,"british","train"
5830,"southern_us","train"
22817,"jamaican","train"
31752,"indian","train"
9554,"mexican","train"
22045,"indian","train"
35379,"italian","train"
9781,"mexican","train"
17987,"southern_us","train"
22544,"indian","train"
42800,"southern_us","train"
39728,"cajun_creole","train"
38015,"cajun_creole","train"
18825,"italian","train"
30707,"italian","train"
43013,"thai","train"
12669,"mexican","train"
43837,"italian","train"
24115,"french","train"
34587,"cajun_creole","train"
2261,"chinese","train"
23966,"italian","train"
15886,"vietnamese","train"
25422,"filipino","train"
41003,"moroccan","train"
47050,"southern_us","train"
32141,"thai","train"
21196,"mexican","train"
37968,"korean","train"
4051,"japanese","train"
22787,"mexican","train"
45141,"french","train"
36289,"cajun_creole","train"
41129,"mexican","train"
16974,"mexican","train"
43648,"mexican","train"
24379,"spanish","train"
46226,"thai","train"
20420,"italian","train"
6638,"french","train"
14311,"italian","train"
23744,"italian","train"
47357,"italian","train"
1509,"korean","train"
30201,"french","train"
28744,"italian","train"
11245,"greek","train"
9827,"italian","train"
21730,"indian","train"
41517,"italian","train"
22662,"cajun_creole","train"
24633,"mexican","train"
7629,"mexican","train"
25179,"italian","train"
31401,"chinese","train"
29093,"italian","train"
48472,"french","train"
32650,"italian","train"
27420,"chinese","train"
9517,"southern_us","train"
1435,"italian","train"
3544,"russian","train"
34519,"french","train"
25580,"japanese","train"
37139,"mexican","train"
35271,"filipino","train"
10384,"italian","train"
28099,"southern_us","train"
37836,"vietnamese","train"
16099,"italian","train"
10207,"brazilian","train"
14704,"mexican","train"
12170,"thai","train"
40299,"indian","train"
13556,"indian","train"
34125,"filipino","train"
35455,"mexican","train"
13315,"chinese","train"
39725,"british","train"
36451,"french","train"
45015,"italian","train"
2475,"mexican","train"
15630,"cajun_creole","train"
3988,"italian","train"
41192,"mexican","train"
14238,"vietnamese","train"
16033,"indian","train"
15682,"italian","train"
15928,"southern_us","train"
12285,"greek","train"
15126,"moroccan","train"
22782,"thai","train"
39115,"mexican","train"
35137,"jamaican","train"
9590,"southern_us","train"
27186,"cajun_creole","train"
20005,"mexican","train"
8118,"italian","train"
24622,"italian","train"
6069,"italian","train"
36523,"british","train"
13750,"italian","train"
49187,"greek","train"
26716,"french","train"
26295,"mexican","train"
28918,"brazilian","train"
33817,"mexican","train"
45375,"french","train"
33189,"italian","train"
444,"italian","train"
1225,"irish","train"
20085,"italian","train"
2038,"italian","train"
37501,"mexican","train"
44,"irish","train"
11530,"italian","train"
4689,"italian","train"
4632,"mexican","train"
7451,"southern_us","train"
32698,"southern_us","train"
45309,"mexican","train"
49488,"greek","train"
34453,"vietnamese","train"
28555,"french","train"
33486,"greek","train"
22366,"southern_us","train"
43186,"southern_us","train"
28147,"italian","train"
12683,"mexican","train"
9959,"mexican","train"
42401,"mexican","train"
39080,"japanese","train"
30604,"mexican","train"
48505,"japanese","train"
14776,"mexican","train"
2394,"chinese","train"
2432,"korean","train"
14132,"chinese","train"
13384,"mexican","train"
30394,"japanese","train"
8583,"russian","train"
25320,"mexican","train"
18204,"filipino","train"
37792,"southern_us","train"
15835,"southern_us","train"
28355,"chinese","train"
46828,"thai","train"
22655,"italian","train"
26354,"indian","train"
28451,"mexican","train"
1842,"mexican","train"
1207,"chinese","train"
31134,"italian","train"
17712,"southern_us","train"
22647,"italian","train"
16295,"mexican","train"
28409,"greek","train"
8478,"italian","train"
4645,"southern_us","train"
39618,"french","train"
19727,"southern_us","train"
14888,"mexican","train"
48969,"italian","train"
41195,"chinese","train"
43638,"mexican","train"
40284,"italian","train"
21294,"italian","train"
28146,"indian","train"
47408,"mexican","train"
45699,"mexican","train"
36137,"thai","train"
13940,"mexican","train"
25750,"irish","train"
25079,"southern_us","train"
2596,"mexican","train"
37166,"italian","train"
4043,"mexican","train"
11304,"southern_us","train"
6649,"japanese","train"
25495,"irish","train"
21770,"indian","train"
21109,"indian","train"
2303,"greek","train"
4555,"indian","train"
11954,"greek","train"
37085,"vietnamese","train"
40198,"indian","train"
49550,"moroccan","train"
13820,"japanese","train"
24515,"mexican","train"
1886,"mexican","train"
42919,"indian","train"
34449,"italian","train"
39734,"indian","train"
24948,"irish","train"
45545,"mexican","train"
5899,"indian","train"
11226,"italian","train"
19867,"greek","train"
26081,"thai","train"
5346,"mexican","train"
19683,"moroccan","train"
23600,"japanese","train"
20377,"spanish","train"
30726,"chinese","train"
12134,"mexican","train"
7449,"mexican","train"
10125,"spanish","train"
40948,"french","train"
43598,"indian","train"
28529,"moroccan","train"
19910,"italian","train"
42775,"french","train"
12808,"greek","train"
24991,"vietnamese","train"
39231,"italian","train"
7407,"italian","train"
14170,"mexican","train"
1882,"french","train"
21713,"southern_us","train"
18962,"italian","train"
3478,"italian","train"
21394,"cajun_creole","train"
28089,"mexican","train"
19717,"mexican","train"
33051,"italian","train"
35116,"southern_us","train"
33707,"mexican","train"
36007,"mexican","train"
28117,"filipino","train"
7292,"southern_us","train"
5623,"vietnamese","train"
1531,"southern_us","train"
17420,"filipino","train"
10306,"cajun_creole","train"
25410,"chinese","train"
26872,"southern_us","train"
36810,"italian","train"
37585,"mexican","train"
20570,"filipino","train"
27946,"italian","train"
40031,"brazilian","train"
5644,"italian","train"
6533,"french","train"
36938,"chinese","train"
47353,"brazilian","train"
32772,"spanish","train"
46123,"french","train"
12226,"cajun_creole","train"
49240,"italian","train"
27719,"french","train"
31123,"italian","train"
45943,"chinese","train"
21365,"french","train"
19196,"french","train"
1966,"mexican","train"
45868,"italian","train"
14111,"japanese","train"
21057,"southern_us","train"
13254,"italian","train"
35078,"southern_us","train"
36143,"indian","train"
11225,"french","train"
43616,"italian","train"
14679,"mexican","train"
6993,"spanish","train"
18592,"italian","train"
31925,"chinese","train"
29214,"italian","train"
24196,"greek","train"
30212,"southern_us","train"
16463,"southern_us","train"
30123,"jamaican","train"
29227,"cajun_creole","train"
32293,"irish","train"
31460,"mexican","train"
37924,"southern_us","train"
29873,"southern_us","train"
27309,"greek","train"
27700,"chinese","train"
28886,"italian","train"
44349,"moroccan","train"
32167,"southern_us","train"
22977,"chinese","train"
37238,"japanese","train"
17670,"southern_us","train"
34485,"irish","train"
4596,"indian","train"
48625,"southern_us","train"
43623,"chinese","train"
7912,"southern_us","train"
38370,"italian","train"
32857,"french","train"
24183,"mexican","train"
1483,"chinese","train"
7765,"italian","train"
46549,"japanese","train"
34882,"indian","train"
39384,"italian","train"
26329,"southern_us","train"
44959,"italian","train"
14963,"southern_us","train"
45873,"british","train"
39153,"italian","train"
20410,"italian","train"
26858,"italian","train"
7469,"mexican","train"
21303,"southern_us","train"
41529,"mexican","train"
22227,"japanese","train"
31281,"southern_us","train"
15625,"thai","train"
7123,"italian","train"
48718,"italian","train"
4529,"russian","train"
31203,"indian","train"
22859,"cajun_creole","train"
16851,"southern_us","train"
48475,"indian","train"
48107,"japanese","train"
20500,"italian","train"
20267,"moroccan","train"
18200,"british","train"
3692,"greek","train"
38265,"japanese","train"
10315,"british","train"
23279,"cajun_creole","train"
32000,"southern_us","train"
16061,"southern_us","train"
34075,"british","train"
23164,"italian","train"
31433,"japanese","train"
500,"vietnamese","train"
19569,"southern_us","train"
48601,"southern_us","train"
21204,"indian","train"
17107,"mexican","train"
1730,"vietnamese","train"
8442,"irish","train"
18100,"chinese","train"
6872,"italian","train"
12522,"mexican","train"
4629,"irish","train"
27559,"filipino","train"
28942,"mexican","train"
22096,"indian","train"
33795,"indian","train"
9351,"italian","train"
836,"spanish","train"
49695,"southern_us","train"
4717,"italian","train"
8971,"italian","train"
3821,"southern_us","train"
25052,"french","train"
4775,"southern_us","train"
33082,"french","train"
12548,"french","train"
44590,"italian","train"
3776,"italian","train"
13616,"mexican","train"
29076,"indian","train"
5532,"thai","train"
32053,"indian","train"
45681,"thai","train"
40319,"spanish","train"
11719,"indian","train"
36180,"british","train"
6956,"indian","train"
10085,"french","train"
17578,"mexican","train"
36693,"mexican","train"
47372,"japanese","train"
16961,"mexican","train"
32803,"italian","train"
15781,"moroccan","train"
46713,"italian","train"
32954,"mexican","train"
20226,"southern_us","train"
10293,"chinese","train"
29195,"japanese","train"
42723,"filipino","train"
4945,"french","train"
48710,"indian","train"
34948,"greek","train"
29699,"italian","train"
1321,"mexican","train"
48054,"chinese","train"
25035,"mexican","train"
33583,"jamaican","train"
44989,"italian","train"
36247,"italian","train"
2508,"indian","train"
4757,"thai","train"
3430,"cajun_creole","train"
8723,"cajun_creole","train"
22603,"italian","train"
4467,"italian","train"
35429,"french","train"
39315,"italian","train"
33686,"indian","train"
33290,"cajun_creole","train"
39478,"moroccan","train"
18656,"french","train"
545,"chinese","train"
15454,"italian","train"
31389,"mexican","train"
41259,"cajun_creole","train"
20006,"filipino","train"
49179,"filipino","train"
38350,"italian","train"
27929,"mexican","train"
31291,"southern_us","train"
14533,"moroccan","train"
32049,"brazilian","train"
35538,"indian","train"
34259,"jamaican","train"
20976,"italian","train"
16230,"thai","train"
14075,"southern_us","train"
31120,"french","train"
32888,"italian","train"
3880,"mexican","train"
26438,"indian","train"
5977,"mexican","train"
24525,"italian","train"
43626,"indian","train"
45451,"british","train"
3781,"british","train"
48282,"mexican","train"
44574,"southern_us","train"
48109,"french","train"
5541,"greek","train"
22314,"italian","train"
38006,"russian","train"
39264,"korean","train"
34896,"southern_us","train"
34111,"southern_us","train"
14089,"thai","train"
44450,"spanish","train"
2098,"southern_us","train"
33655,"italian","train"
7613,"brazilian","train"
12700,"italian","train"
27029,"filipino","train"
24866,"indian","train"
32469,"italian","train"
37859,"cajun_creole","train"
26807,"japanese","train"
49194,"southern_us","train"
28696,"mexican","train"
45657,"irish","train"
6607,"mexican","train"
13482,"mexican","train"
28499,"indian","train"
22743,"italian","train"
522,"french","train"
32669,"british","train"
43113,"southern_us","train"
15243,"cajun_creole","train"
44855,"italian","train"
41199,"brazilian","train"
22014,"mexican","train"
7283,"chinese","train"
9353,"chinese","train"
962,"southern_us","train"
39917,"mexican","train"
31723,"french","train"
39376,"cajun_creole","train"
20365,"spanish","train"
28745,"mexican","train"
47450,"mexican","train"
47030,"southern_us","train"
20456,"cajun_creole","train"
11087,"mexican","train"
8016,"mexican","train"
22484,"mexican","train"
20324,"japanese","train"
14042,"mexican","train"
8329,"cajun_creole","train"
15492,"moroccan","train"
12674,"french","train"
395,"cajun_creole","train"
39286,"italian","train"
35380,"japanese","train"
22571,"mexican","train"
5910,"french","train"
16668,"italian","train"
3172,"jamaican","train"
10313,"italian","train"
29283,"moroccan","train"
20258,"italian","train"
3380,"greek","train"
23117,"filipino","train"
42968,"southern_us","train"
10780,"vietnamese","train"
1586,"mexican","train"
31091,"russian","train"
48371,"jamaican","train"
19261,"cajun_creole","train"
8388,"italian","train"
17967,"french","train"
29467,"mexican","train"
19560,"russian","train"
40696,"spanish","train"
35897,"indian","train"
38590,"brazilian","train"
2252,"french","train"
43348,"mexican","train"
5046,"japanese","train"
44939,"moroccan","train"
49171,"greek","train"
19244,"indian","train"
46944,"italian","train"
39433,"spanish","train"
14638,"mexican","train"
32232,"indian","train"
15369,"southern_us","train"
10938,"mexican","train"
18697,"mexican","train"
16241,"southern_us","train"
16569,"irish","train"
18228,"southern_us","train"
38365,"french","train"
1887,"filipino","train"
27124,"italian","train"
984,"indian","train"
21638,"indian","train"
38758,"cajun_creole","train"
24085,"italian","train"
12396,"mexican","train"
47752,"british","train"
46263,"italian","train"
24768,"moroccan","train"
39826,"cajun_creole","train"
36905,"mexican","train"
43480,"greek","train"
36027,"mexican","train"
18663,"italian","train"
32430,"cajun_creole","train"
17742,"japanese","train"
25442,"french","train"
5950,"italian","train"
25425,"japanese","train"
48609,"mexican","train"
9931,"southern_us","train"
19458,"japanese","train"
36580,"brazilian","train"
13312,"southern_us","train"
4263,"french","train"
32191,"italian","train"
43368,"italian","train"
42559,"thai","train"
21877,"indian","train"
31806,"italian","train"
19003,"italian","train"
44616,"irish","train"
18419,"chinese","train"
7904,"mexican","train"
25068,"italian","train"
930,"mexican","train"
8326,"southern_us","train"
5855,"indian","train"
49253,"mexican","train"
9023,"italian","train"
40487,"mexican","train"
37313,"indian","train"
26776,"southern_us","train"
33524,"indian","train"
28980,"mexican","train"
40525,"mexican","train"
32098,"mexican","train"
12711,"italian","train"
5197,"southern_us","train"
38803,"mexican","train"
6530,"vietnamese","train"
46646,"thai","train"
7235,"japanese","train"
7126,"french","train"
23563,"italian","train"
40015,"italian","train"
48366,"italian","train"
42552,"italian","train"
34327,"greek","train"
43611,"italian","train"
13741,"italian","train"
13176,"korean","train"
37498,"southern_us","train"
14069,"mexican","train"
8726,"indian","train"
102,"filipino","train"
32405,"mexican","train"
32766,"moroccan","train"
32841,"french","train"
10940,"irish","train"
34512,"italian","train"
2552,"moroccan","train"
20288,"southern_us","train"
1696,"italian","train"
41797,"mexican","train"
27576,"southern_us","train"
17291,"french","train"
39410,"filipino","train"
23967,"french","train"
13481,"mexican","train"
12506,"indian","train"
32355,"japanese","train"
28398,"mexican","train"
13217,"greek","train"
30122,"moroccan","train"
23307,"mexican","train"
25830,"korean","train"
47044,"chinese","train"
42774,"mexican","train"
25552,"greek","train"
27345,"italian","train"
46971,"indian","train"
8880,"russian","train"
28195,"thai","train"
2678,"mexican","train"
9629,"british","train"
5290,"japanese","train"
43538,"italian","train"
26089,"french","train"
32064,"southern_us","train"
16212,"mexican","train"
46465,"japanese","train"
745,"southern_us","train"
18722,"southern_us","train"
2139,"filipino","train"
28498,"french","train"
15338,"southern_us","train"
35728,"chinese","train"
14349,"indian","train"
26484,"mexican","train"
44929,"filipino","train"
451,"indian","train"
12117,"italian","train"
27162,"italian","train"
39920,"italian","train"
47458,"mexican","train"
2215,"italian","train"
29557,"greek","train"
27074,"greek","train"
3346,"indian","train"
29809,"british","train"
46141,"jamaican","train"
48837,"thai","train"
23971,"japanese","train"
753,"indian","train"
21754,"italian","train"
2356,"chinese","train"
43763,"japanese","train"
30363,"italian","train"
48514,"italian","train"
1629,"greek","train"
48798,"chinese","train"
36531,"mexican","train"
36151,"filipino","train"
682,"irish","train"
26735,"spanish","train"
8013,"italian","train"
22486,"mexican","train"
33412,"italian","train"
40032,"mexican","train"
46769,"moroccan","train"
36994,"thai","train"
30694,"southern_us","train"
2347,"russian","train"
32907,"vietnamese","train"
10635,"italian","train"
43478,"korean","train"
17904,"italian","train"
37651,"southern_us","train"
10407,"mexican","train"
48789,"mexican","train"
28115,"japanese","train"
46560,"italian","train"
2143,"mexican","train"
13181,"indian","train"
20221,"french","train"
7893,"british","train"
15801,"southern_us","train"
24308,"italian","train"
3651,"italian","train"
46380,"italian","train"
4349,"italian","train"
2767,"chinese","train"
9288,"french","train"
8342,"greek","train"
27786,"mexican","train"
21099,"thai","train"
478,"southern_us","train"
23097,"irish","train"
4308,"french","train"
9824,"french","train"
38815,"italian","train"
41915,"moroccan","train"
2759,"chinese","train"
47415,"southern_us","train"
42348,"french","train"
39324,"french","train"
33397,"mexican","train"
44380,"italian","train"
32707,"southern_us","train"
13979,"southern_us","train"
28965,"french","train"
18337,"french","train"
32091,"italian","train"
22445,"thai","train"
21610,"southern_us","train"
12397,"cajun_creole","train"
16589,"chinese","train"
27751,"greek","train"
37457,"spanish","train"
8742,"southern_us","train"
25300,"mexican","train"
37479,"mexican","train"
33158,"french","train"
47617,"mexican","train"
46307,"mexican","train"
45479,"chinese","train"
20114,"russian","train"
48492,"vietnamese","train"
7620,"french","train"
5014,"chinese","train"
11556,"southern_us","train"
127,"italian","train"
28892,"mexican","train"
17556,"southern_us","train"
33487,"mexican","train"
14671,"mexican","train"
41366,"southern_us","train"
46088,"mexican","train"
22112,"spanish","train"
34325,"jamaican","train"
36084,"indian","train"
37982,"russian","train"
31786,"chinese","train"
36666,"italian","train"
9658,"cajun_creole","train"
32152,"italian","train"
4957,"indian","train"
42757,"russian","train"
39269,"moroccan","train"
8109,"mexican","train"
11100,"italian","train"
980,"russian","train"
14573,"jamaican","train"
12325,"italian","train"
22357,"chinese","train"
39458,"southern_us","train"
38886,"thai","train"
19065,"italian","train"
13319,"cajun_creole","train"
40096,"southern_us","train"
15792,"mexican","train"
30820,"indian","train"
16458,"indian","train"
40799,"mexican","train"
46551,"french","train"
37492,"japanese","train"
25985,"mexican","train"
31559,"italian","train"
20621,"british","train"
29976,"indian","train"
13152,"cajun_creole","train"
13106,"italian","train"
11777,"italian","train"
19091,"irish","train"
43412,"italian","train"
28154,"chinese","train"
13501,"british","train"
6349,"korean","train"
27977,"irish","train"
38326,"irish","train"
19198,"cajun_creole","train"
22844,"french","train"
42744,"italian","train"
37392,"thai","train"
31241,"japanese","train"
26888,"mexican","train"
27130,"greek","train"
25463,"italian","train"
29655,"korean","train"
7484,"southern_us","train"
29696,"thai","train"
7525,"thai","train"
30708,"italian","train"
42105,"cajun_creole","train"
47381,"moroccan","train"
24358,"southern_us","train"
17065,"jamaican","train"
5752,"italian","train"
14919,"cajun_creole","train"
8720,"mexican","train"
21207,"chinese","train"
9775,"southern_us","train"
41106,"italian","train"
43062,"indian","train"
19598,"mexican","train"
14307,"french","train"
20595,"italian","train"
7923,"italian","train"
29372,"spanish","train"
1009,"japanese","train"
31502,"korean","train"
10086,"italian","train"
41896,"jamaican","train"
47961,"korean","train"
42553,"greek","train"
40102,"japanese","train"
10583,"mexican","train"
7103,"italian","train"
8930,"thai","train"
10763,"moroccan","train"
40234,"italian","train"
23829,"chinese","train"
44490,"italian","train"
35449,"mexican","train"
10990,"chinese","train"
49531,"vietnamese","train"
13700,"greek","train"
23415,"italian","train"
19649,"french","train"
18618,"indian","train"
30001,"cajun_creole","train"
49359,"mexican","train"
32375,"japanese","train"
394,"italian","train"
35797,"indian","train"
20614,"russian","train"
334,"italian","train"
39226,"mexican","train"
22660,"filipino","train"
12598,"japanese","train"
48600,"irish","train"
24810,"mexican","train"
9788,"moroccan","train"
42010,"cajun_creole","train"
42760,"italian","train"
9475,"mexican","train"
46748,"italian","train"
23868,"southern_us","train"
42328,"cajun_creole","train"
44369,"japanese","train"
1565,"mexican","train"
46553,"spanish","train"
31439,"southern_us","train"
10204,"italian","train"
4648,"southern_us","train"
47889,"korean","train"
22555,"italian","train"
28471,"french","train"
42315,"thai","train"
4731,"mexican","train"
35846,"italian","train"
26210,"irish","train"
29422,"southern_us","train"
1015,"indian","train"
48271,"spanish","train"
29216,"italian","train"
15462,"italian","train"
18144,"cajun_creole","train"
54,"thai","train"
18766,"british","train"
38113,"indian","train"
5834,"italian","train"
35201,"italian","train"
8717,"southern_us","train"
29056,"chinese","train"
44308,"chinese","train"
7337,"italian","train"
28920,"mexican","train"
6541,"irish","train"
36848,"italian","train"
43968,"british","train"
12300,"chinese","train"
49105,"mexican","train"
3211,"southern_us","train"
38479,"italian","train"
34918,"italian","train"
18248,"italian","train"
1892,"indian","train"
26726,"italian","train"
26320,"british","train"
1198,"thai","train"
41822,"spanish","train"
7331,"french","train"
48061,"italian","train"
23768,"italian","train"
18659,"italian","train"
28577,"thai","train"
46279,"japanese","train"
5042,"moroccan","train"
31079,"french","train"
24304,"mexican","train"
43362,"italian","train"
33885,"greek","train"
21003,"mexican","train"
44364,"moroccan","train"
47738,"thai","train"
11663,"southern_us","train"
27650,"chinese","train"
45602,"mexican","train"
15621,"southern_us","train"
39609,"indian","train"
25417,"greek","train"
26734,"southern_us","train"
47163,"mexican","train"
31674,"mexican","train"
25488,"indian","train"
46049,"mexican","train"
45085,"mexican","train"
27498,"greek","train"
14771,"french","train"
28996,"italian","train"
26664,"spanish","train"
5991,"southern_us","train"
9730,"chinese","train"
9363,"thai","train"
48995,"mexican","train"
44300,"southern_us","train"
16831,"chinese","train"
8847,"mexican","train"
35602,"thai","train"
47069,"indian","train"
2351,"filipino","train"
2364,"spanish","train"
37012,"indian","train"
30169,"thai","train"
37910,"british","train"
36884,"japanese","train"
6216,"italian","train"
16975,"italian","train"
41552,"korean","train"
7258,"chinese","train"
6587,"italian","train"
4923,"french","train"
23553,"chinese","train"
14402,"italian","train"
35871,"jamaican","train"
2264,"chinese","train"
44321,"indian","train"
26381,"indian","train"
3618,"southern_us","train"
3603,"british","train"
14216,"mexican","train"
44531,"thai","train"
36275,"chinese","train"
43828,"southern_us","train"
39243,"mexican","train"
1780,"french","train"
34460,"filipino","train"
38494,"italian","train"
17232,"italian","train"
20898,"chinese","train"
47425,"mexican","train"
5201,"british","train"
39769,"indian","train"
48379,"french","train"
6551,"mexican","train"
1268,"russian","train"
25841,"italian","train"
48607,"thai","train"
8562,"mexican","train"
5639,"cajun_creole","train"
21429,"southern_us","train"
31192,"korean","train"
8792,"korean","train"
17609,"mexican","train"
29831,"italian","train"
9315,"chinese","train"
36426,"cajun_creole","train"
31684,"irish","train"
1241,"italian","train"
38255,"korean","train"
8925,"chinese","train"
26190,"mexican","train"
49468,"mexican","train"
10435,"moroccan","train"
13273,"mexican","train"
44580,"mexican","train"
2566,"indian","train"
31049,"italian","train"
28303,"french","train"
7358,"italian","train"
7943,"jamaican","train"
5833,"french","train"
31966,"vietnamese","train"
30756,"southern_us","train"
42516,"indian","train"
23607,"italian","train"
46973,"moroccan","train"
30567,"thai","train"
11782,"brazilian","train"
3408,"italian","train"
8382,"thai","train"
15911,"southern_us","train"
20452,"italian","train"
7476,"southern_us","train"
18056,"moroccan","train"
44942,"spanish","train"
47036,"british","train"
45272,"mexican","train"
29375,"chinese","train"
46894,"filipino","train"
42588,"mexican","train"
1861,"french","train"
32688,"italian","train"
